Pfeifenpapst	2
Pferdedreck	1
Pferdeguru	3
Pferdehengst	6
Pferdepapst	1
Pfingstapostel	1
Pfingstdreck	3
Pflegergott	2
Pfostenbolzen	1
Pfützendreck	1
Pharmadreck	1
Philosophengott	3
Philosophenkönig	33
Phönixkönig	17
Phrasenschwein	90
Physikguru	1
Physikpapst	1
Pilzbolzen	3
Pilzkönig	25
Pilzpapst	1
Pintohengst	1
Piratenkönig	19
Piratenschwein	7
Pixelapostel	1
Pixeldreck	1
Pixelpapst	6
Plasmabolzen	1
Plastikbolzen	1
Plastikdreck	4
Platinbolzen	1
Plättbolzen	2
Plattenapostel	1
Plattenpapst	1
Plüschschwein	9
Polenkönig	26
Polenpapst	1
Politguru	2
Politikguru	1
Politikschweine	2
Polizeigott	1
Polizistenschweine	1
Poltergott	1
Polygott	1
Pomadenhengst	1
Pommernapostel	1
Populärkulturguru	1
Pornokönig	10
Porzellangott	2
Porzellanschwein	1
Possenkönig	21
Posterikone	1
Potenzhengst	1
Prachthengst	1
Prachtschweine	1
Praktikantendreck	3
Prämienhengst	5
Preßbolzen	1
Presseschweine	1
Preußenkönig	386
Preußenschwein	1
Priesterkönig	61
Printpapste	1
Privatguru	2
Privathengst	1
Privilegienschwein	5
Probierhengst	4
Produktionsgott	1
Produzentengott	1
Produzentenguru	2
Programmiererschwein	2
Projektorenpapsts	1
Protestschwein	1
Prothesenpapst	1
Pseudoapostel	3
Pseudopapst	3
Psychiaterguru	1
Psychoguru	2
Psychologenpapst	1
Psychopathenschwein	2
Pudelkönig	8
Punkerschwein	1
Puppenkönig	8
Pustelschweine	2
Quarterhengst	5
Querbolzen	2
Querkraftbolzen	1
Quermutterbolzen	3
Quotenkönig	15
Quotenpapst	1
Rabengott	4
Rabenkönig	9
Rachepapst	2
Radiogott	1
Radioikone	1
Radiopapst	1
Radsportikone	1
Rappenhengst	1
Rassehengst	2
Rassistenschwein	3
Rationalisierungspapst	1
Rätselkönig	11
Rattendreck	5
Rattengott	2
Rattenkönig	73
Ratzipapst	2
Raubapostel	1
Raucherdreck	1
Rechenkönig	7
Redeverbotsapostel	1
Reformapostel	1
Reformguru	1
Reformpapst	25
Reformpapsts	1
Reformschweine	1
Regelpapst	2
Regenkönig	37
Regieguru	1
Reinheitsapostel	2
Reiseapostel	2
Reisedreck	1
Reiseführergott	1
Reiseguru	1
Reisepapst	10
Reithengst	1
Reitpferdehengst	3
Reitponyhengst	5
Reitschwein	1
Reliefikone	1
Religionsapostel	2
Remiskönig	23
Renaissancepapst	7
Renegatenschweine	1
Rennfahrerikone	1
Rentenpapst	2
Reserveschlagbolzen	1
Restdreck	2
Rettungsguru	1
Revierhengst	3
Rheinländerhengst	1
Rhetorikguru	1
Richtergott	18
Richterschwein	1
Riegelbolzen	1
Riesenbolzen	1
Riesenhengst	2
Riesenkönig	9
Riesenschwein	39
Riffbolzen	1
Rindergott	1
Rindschweine	1
Ringbolzen	4
Ringerikone	2
Rinnsteindreck	1
Ritzendreck	7
Rockikone	2
Rockpapst	1
Rockschwein	1
Rohkostguru	5
Rohkostpapst	1
Rollschweinen	1
Rosenkönig	79
Rotlichtkönig	7
Rotorbolzen	1
Rotzdreck	1
Rübenkönig	21
Ruhrgebietsikone	1
Rundbolzen	1
Rüsselschweine	1
Russenhengst	1
Russenikone	1
Saatengott	1
Sachsenkönig	23
Sachsenschwein	1
Sambagott	1
Sängerpapst	1
Satuguru	1
Säulenapostel	1
Schachkönig	13
Schäferschwein	5
Schaftbolzen	12
Schakalgott	6
Schälhengst	1
Scharnierbolzen	5
Schattenbolzen	2
Schattengott	1
Schattenkönig	16
Schauspielerikone	1
Schauspielguru	1
Schauspielikone	1
Scheckhengst	4
Scheingott	1
Scherbolzen	1
Schiebebolzen	1
Schiedsrichterschwein	1
Schießbolzen	2
Schimmelhengst	28
Schinkengott	1
Schismapapst	1
Schlafdreck	1
Schlagbolzen	61
Schlagerapostel	1
Schlagfertigkeitspapst	1
Schlammschwein	2
Schlangenkönig	79
Schleimbolzen	15
Schlichtheitsapostel	1
Schließbolzen	3
Schließringbolzen	1
Schlitzhengst	1
Schmierdreck	2
Schmökerschwein	2
Schmugglerkönig	8
Schneckenpapst	1
Schneekönig	151
Schnullerschwein	1
Schokoladenschweine	1
Schönheitsapostel	3
Schönheitsikone	1
Schönheitspapst	1
Schönhengst	1
Schöpfergott	570
Schraubbolzen	3
Schraubenbolzen	1
Schraubendreck	1
Schreckenskönig	9
Schreibergott	7
Schreibguru	1
Schreibstubenhengst	2
Schreibtischhengst	2
Schriftgott	1
Schriftikone	1
Schrottgott	1
Schuldapostel	1
Schuldenkönig	9
Schulhengst	5
Schussbolzen	2
Schußbolzen	2
Schützengrabendreck	2
Schützenkönig	185
Schwalbengott	5
Schwalbenkönig	21
Schwammerlguru	1
Schwanenkönig	20
Schwedenhengst	2
Schwedenkönig	79
Schweinedreck	1
Schweißhengst	1
Schweizerapostel	1
Schwertbolzen	1
Schwingenlagerbolzen	1
Schwulenikone	2
Seelenguru	1
Seelsorgepapst	1
Segelikone	2
Sehergott	1
Seifengott	1
Sektenapostel	1
Sektengott	2
Sektenguru	23
Selbsthilfeguru	1
Septemberpapst	1
Seriendreck	1
Setzbolzen	6
Seucheschweinen	1
Sexualpapst	1
Shettyjährlingshengst	2
Showhengst	2
Sicherheitsapostel	5
Sicherheitsbolzen	1
Sicherheitspapst	2
Sicherungsbolzen	12
Siegerhengst	30
Sikhguru	1
Silberhengst	1
Sittenapostel	3
Sittlichkeitsapostel	1
Sitzgurtbolzen	2
Slawenapostel	35
Smartmarkguru	2
Softiegott	1
Softwarepapst	2
Sohnesgott	2
Solarenergiepapst	1
Solarpapst	7
Soldatenkönig	261
Soldatenschwein	2
Söldnerschweinen	1
Sommergott	1
Sondergott	3
Sonnenfinsternispapst	1
Sonnenkönig	663
Sonnenpapst	1
Soundguru	2
Sozialapostel	4
Sozialpapst	1
Sozipapst	1
Spannbolzen	1
Sparapostel	3
Sparschweines	1
Spartanerkönig	12
Spatzenpapst	1
Sperrbolzen	1
Sperrmüllkönig	8
